"Bit(s)","Field Name","Description","Type","Reset"
"31-0","RENn (n=0..31)","0 = Rising edge detect disabled on GPIO pin n. 
1 = Rising edge on GPIO pin n sets corresponding bit 
in EDSn.","R/W","0"
