"Bit(s)","Field Name","Description","Type","Reset"
"31:0","FENn (n=0..31)","0 = Falling edge detect disabled on GPIO pin n
1 = Falling edge on GPIO pin n sets corresponding bit in
GPEDS0","RW","0"
